round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
21,fedavg,plain,0.1662767122620869,plain,3.101769834756851e-06,2.4413689970970154e-05,3200,3200,1.0,31
22,fedavg,plain,0.1629240526234358,plain,3.1366944313049316e-06,2.4370849132537842e-05,3200,3200,1.0,31
23,fedavg,plain,0.1598080275938092,plain,3.0114315450191498e-06,2.5034882128238678e-05,3200,3200,1.0,31
24,fedavg,plain,0.15690308409918932,plain,2.934131771326065e-06,2.4643726646900177e-05,3200,3200,1.0,31
25,fedavg,plain,0.15418727621062384,plain,2.998858690261841e-06,2.5061890482902527e-05,3200,3200,1.0,31
26,fedavg,plain,0.15164164764337207,plain,3.017950803041458e-06,2.5448855012655258e-05,3200,3200,1.0,31
27,fedavg,plain,0.14924973699878624,plain,3.248918801546097e-06,2.5792047381401062e-05,3200,3200,1.0,31
28,fedavg,plain,0.14699717820722455,plain,3.1851232051849365e-06,2.4676788598299026e-05,3200,3200,1.0,31
29,fedavg,plain,0.14487137547041667,plain,2.827029675245285e-06,2.500135451555252e-05,3200,3200,1.0,31
30,fedavg,plain,0.14286123698865488,plain,3.227032721042633e-06,2.4720095098018646e-05,3200,3200,1.0,31
1,fedprox,plain,0.5415948305625042,plain,4.773028194904327e-06,2.807285636663437e-05,3200,3200,1.0,31
2,fedprox,plain,0.4543430364023253,plain,3.6247074604034424e-06,2.6071909815073013e-05,3200,3200,1.0,31
3,fedprox,plain,0.3956654077262392,plain,3.2791867852211e-06,2.5457236915826797e-05,3200,3200,1.0,31
4,fedprox,plain,0.3534912715262433,plain,3.0528753995895386e-06,2.6045367121696472e-05,3200,3200,1.0,31
5,fedprox,plain,0.32164315574720825,plain,3.5348348319530487e-06,2.587307244539261e-05,3200,3200,1.0,31
6,fedprox,plain,0.2966871809826928,plain,3.1800009310245514e-06,2.5764107704162598e-05,3200,3200,1.0,31
7,fedprox,plain,0.27656834167117045,plain,2.9122456908226013e-06,2.5317072868347168e-05,3200,3200,1.0,31
8,fedprox,plain,0.25998036325564333,plain,3.288034349679947e-06,2.5962945073843002e-05,3200,3200,1.0,31
9,fedprox,plain,0.24605167833393943,plain,3.101769834756851e-06,2.5287270545959473e-05,3200,3200,1.0,31
10,fedprox,plain,0.23417754093188137,plain,3.6531127989292145e-06,2.955971285700798e-05,3200,3200,1.0,31
11,fedprox,plain,0.22392466633647579,plain,3.3499673008918762e-06,2.5136861950159073e-05,3200,3200,1.0,31
12,fedprox,plain,0.2149742224428453,plain,3.1660310924053192e-06,2.4882610887289047e-05,3200,3200,1.0,31
13,fedprox,plain,0.20708624742772144,plain,3.1800009310245514e-06,2.5088898837566376e-05,3200,3200,1.0,31
14,fedprox,plain,0.2000766158478932,plain,3.4961849451065063e-06,2.497294917702675e-05,3200,3200,1.0,31
15,fedprox,plain,0.1938016568713042,plain,3.262888640165329e-06,2.5713350623846054e-05,3200,3200,1.0,31
16,fedprox,plain,0.1881476039596312,plain,3.070104867219925e-06,2.4748966097831726e-05,3200,3200,1.0,31
17,fedprox,plain,0.1830231882790348,plain,3.3760443329811096e-06,2.4975743144750595e-05,3200,3200,1.0,31
18,fedprox,plain,0.17835433205866758,plain,3.4030526876449585e-06,2.6236753910779953e-05,3200,3200,1.0,31
19,fedprox,plain,0.17408027737955384,plain,3.511086106300354e-06,2.5422777980566025e-05,3200,3200,1.0,31
20,fedprox,plain,0.17015071638060375,plain,8.87131318449974e-06,2.6973895728588104e-05,3200,3200,1.0,31
21,fedprox,plain,0.16652363291697406,plain,3.0989758670330048e-06,2.557411789894104e-05,3200,3200,1.0,31
22,fedprox,plain,0.16316365798505394,plain,3.2158568501472473e-06,2.5543849915266037e-05,3200,3200,1.0,31
23,fedprox,plain,0.16004080166902956,plain,3.2801181077957153e-06,2.5099609047174454e-05,3200,3200,1.0,31
