round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
5,fedavg,secureagg,0.21454157748204142,secureagg,7.86827877163887e-06,4.120217636227608e-05,1344,2688,2.0,31
6,fedavg,secureagg,0.20548538661197507,secureagg,6.519723683595657e-06,4.1482970118522644e-05,1344,2688,2.0,31
7,fedavg,secureagg,0.19808793772767516,secureagg,6.609130650758743e-06,3.992719575762749e-05,1344,2688,2.0,31
8,fedavg,secureagg,0.19182876996190518,secureagg,6.06803223490715e-06,3.344612196087837e-05,1344,2688,2.0,31
9,fedavg,secureagg,0.18640374134214244,secureagg,3.973022103309631e-06,2.239178866147995e-05,1344,2688,2.0,31
10,fedavg,secureagg,0.18162078760715156,secureagg,3.003980964422226e-06,1.980504021048546e-05,1344,2688,2.0,31
11,fedavg,secureagg,0.17735080304602918,secureagg,3.559049218893051e-06,2.029305323958397e-05,1344,2688,2.0,31
12,fedavg,secureagg,0.17350243412543015,secureagg,3.1958334147930145e-06,1.957220956683159e-05,1344,2688,2.0,31
13,fedavg,secureagg,0.17000823540558246,secureagg,3.0249357223510742e-06,1.9973143935203552e-05,1344,2688,2.0,31
14,fedavg,secureagg,0.1668166284370221,secureagg,2.782326191663742e-06,2.182507887482643e-05,1344,2688,2.0,31
15,fedavg,secureagg,0.16388700420864766,secureagg,3.618188202381134e-06,2.5141984224319458e-05,1344,2688,2.0,31
16,fedavg,secureagg,0.16118661447963364,secureagg,3.6247074604034424e-06,3.327522426843643e-05,1344,2688,2.0,31
